technosphere_id,year,flow_type,subflow_type,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_MJ,unit_source,assumption_note,unit_standard,needs_factor,site_id,activity_name,mining_processing_type,archetypes,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key
TECH-ed23117f-nan-nan,,Energy,Electricity consumption|Generated on-site,GJ,36282.05128205128,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh. 62% of electricity come from the grid.",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,36282051.28205128,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,93533.69434666667,1.0,mining,387.9035414508279,Cu concentrate,concentrate_economic
TECH-ed23117f-2023.0-3.0,2023.0,Energy,Explosives,GJ,2587.5,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh, explosives 3.75GJ/tCO2",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,2587500.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,93533.69434666667,1.0,mining,27.66382765134747,Cu concentrate,concentrate_economic
TECH-ed23117f-2023.0-4.0,2023.0,Energy,Gasoline,GJ,21012.14574898786,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,21012145.74898786,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,93533.69434666667,1.0,mining,224.64787578164004,Cu concentrate,concentrate_economic
TECH-ed23117f-2023.0-5.0,2023.0,Energy,Propane,GJ,22737.89649415693,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,22737896.49415693,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,93533.69434666667,1.0,mining,243.0984540168252,Cu concentrate,concentrate_economic
TECH-fefeaee4-2023.0-1.0,2023.0,Energy,Aviation fuel,GJ,27653.22904,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,27653229.04,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,4840499.275572774,Doré,concentrate_economic
TECH-fefeaee4-2023.0-2.0,2023.0,Energy,Biodiesel,GJ,11770.3702287417,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,11770370.2287417,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,2060318.8323155604,Doré,concentrate_economic
TECH-fefeaee4-2023.0-4.0,2023.0,Energy,Diesel,GJ,308614.730821,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,308614730.821,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,54020793.69498967,Doré,concentrate_economic
TECH-fefeaee4-2023.0-5.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,3808.98428206273,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,3808984.28206273,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,666735.3614047499,Doré,concentrate_economic
TECH-fefeaee4-2023.0-6.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,509889.6,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,509889600.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,89252514.99027441,Doré,concentrate_economic
TECH-fefeaee4-2023.0-7.0,2023.0,Energy,Gasoline,GJ,5437.635,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,5437635.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,951818.9807149249,Doré,concentrate_economic
TECH-fefeaee4-2023.0-12.0,2023.0,Energy,Propane,GJ,229891.86895,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,229891868.95,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,40240921.72031372,Doré,concentrate_economic
TECH-fefeaee4-2023.0-14.0,2023.0,Energy,Solar,GJ,1483.2,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1483200.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.712887755102041,1.0,mining,259623.51503850048,Doré,concentrate_economic
TECH-aa76f6f2-2023.0-4.0,2023.0,Energy,Diesel,l,4761600.1,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,170965251.5905,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,2385.5327130334153,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-5.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,56414.6765,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,56414676.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,787.1719839789106,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-6.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,171984.8235,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,171984823.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,2399.759125247448,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-7.0,2023.0,Energy,Explosives,kg,522600.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,2090400.0,lhv_factor,explosives MJ/kg=4.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,29.168018278178277,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-9.0,2023.0,Energy,Gasoline,l,119418.4,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,3914535.152,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,54.620758163082364,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-11.0,2023.0,Energy,Natural gas,GJ,59198.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,59198000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,826.008584974932,Cu concentrate,concentrate_economic
TECH-aa76f6f2-2023.0-13.0,2023.0,Energy,Propane,l,31049.5,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,710263.5224,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,71667.53600000001,1.0,mining,9.910533583853084,Cu concentrate,concentrate_economic
TECH-GRP-0d911886-2023.0-1.0,2023.0,Energy,Biodiesel,GJ,23524.436671511,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,23524436.671511,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,2850773.4027064457,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-3.0,2023.0,Energy,Diesel,GJ,623021.868616,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,623021868.616,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,75499966.14821732,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-4.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,91025.4822599152,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,91025482.2599152,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,11030785.876770845,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-5.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,723967.2,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,723967200.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,87732873.99018909,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-6.0,2023.0,Energy,Gasoline,GJ,17195.8465,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,17195846.5,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,2083852.7410345857,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-11.0,2023.0,Energy,Natural gas,GJ,166705.0,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,166705000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,20201894.172186907,Doré,concentrate_economic
TECH-GRP-0d911886-2023.0-13.0,2023.0,Energy,Propane,GJ,6336.0580703,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,6336058.0703,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.251948979591836,1.0,mining,767825.6477312101,Doré,concentrate_economic
TECH-0aadf28f-2023.0-6.0,2023.0,Energy,Diesel,l,42378137.86,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,1521587039.8633,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,8.05342613010203,1.0,mining,188936610.98795262,Doré,concentrate_economic
TECH-0aadf28f-2023.0-7.0,2023.0,Energy,Electricity consumption,GJ,2919222.0,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,2919222000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,8.05342613010203,1.0,mining,362481998.69724464,Doré,concentrate_economic
TECH-0aadf28f-2023.0-8.0,2023.0,Energy,Explosives,kg,14805627.0,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,59222508.0,lhv_factor,explosives MJ/kg=4.0,MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,8.05342613010203,1.0,mining,7353703.5099432515,Doré,concentrate_economic
TECH-0aadf28f-2023.0-10.0,2023.0,Energy,Gasoline,l,1147190.1,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,37604891.478,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,8.05342613010203,1.0,mining,4669427.752921299,Doré,concentrate_economic
TECH-0aadf28f-2023.0-12.0,2023.0,Energy,Propane,l,3691412.93,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,84441809.056336,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,8.05342613010203,1.0,mining,10485203.153563438,Doré,concentrate_economic
TECH-8eb8be0d-2023.0-1.0,2023.0,Energy,Acetylene,GJ,2.0,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,2000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,0.16534683151378332,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-2.0,2023.0,Energy,Aviation fuel,GJ,121071.915388,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,121071915.388,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,10009.428797355333,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-3.0,2023.0,Energy,Diesel,GJ,1361713.858312,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1361713858.312,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,112577.53595014903,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-4.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,5528.5667,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,5528566.7,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,457.0654933288065,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-5.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,1274584.3416,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1274584341.6,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,105374.24119032081,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-6.0,2023.0,Energy,Gasoline,GJ,25050.76,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,25050760.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,2071.031896506111,Cu concentrate,concentrate_economic
TECH-8eb8be0d-2023.0-7.0,2023.0,Energy,Propane,GJ,80313.1858,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,80313185.80000001,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,12095.786666666667,1.0,mining,6639.765400403888,Cu concentrate,concentrate_economic
TECH-7f050560-2024.0-1.0,2024.0,Energy,Diesel,l,3116555.8,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,111899935.999,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.5769025,1.0,mining,31284033.042276103,Doré,concentrate_economic
TECH-7f050560-2024.0-2.0,2024.0,Energy,Electricity consumption|Grid electricity,kWh,248298644.3585,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,893875119.6906,direct_unit,kwh→MJ factor=3.6,MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.5769025,1.0,mining,249902008.7046264,Doré,concentrate_economic
TECH-7f050560-2024.0-3.0,2024.0,Energy,Gasoline,l,151631.5,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,4970480.57,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.5769025,1.0,mining,1389604.7124572168,Doré,concentrate_economic
TECH-7f050560-2024.0-4.0,2024.0,Energy,LPG,l,640677.799999999,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,14655632.81055998,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.5769025,1.0,mining,4097297.25944724,Doré,concentrate_economic
TECH-7f050560-2024.0-5.0,2024.0,Energy,Natural gas,GJ,307233.0,,ON-MAIN-7f050560,,CMP-ca642bce,EvolutionMiningLtd_EVN_FY24-ESG-Performance-Data_web,307233000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-7f050560,Underground mining and beneficiation at Red Lake,"Underground, concentrator",Hybrid free-miling-refactory,Au,3.5769025,1.0,mining,85893590.89323793,Doré,concentrate_economic
TECH-GRP-14bfbb82-2023.0-1.0,2023.0,Energy,Diesel,GJ,131655.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,131655000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2300799484693878,1.0,mining,107029628.57318409,Doré,concentrate_economic
TECH-GRP-14bfbb82-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,452775.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,1629990.0,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2300799484693878,1.0,mining,1325108.9915157368,Doré,concentrate_economic
TECH-GRP-14bfbb82-2023.0-3.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,53673624.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,193225046.4,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2300799484693878,1.0,mining,157083323.43798763,Doré,concentrate_economic
TECH-GRP-14bfbb82-2023.0-4.0,2023.0,Energy,Other,GJ,10277.0,"Other types are electricity, diesel, natural gas, propane",,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,10277000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2300799484693878,1.0,mining,8354741.505044342,Doré,concentrate_economic
TECH-GRP-14bfbb82-2023.0-5.0,2023.0,Energy,Propane,GJ,40177.0,,,GRP-14bfbb82,CMP-4a73c5f8,SSRMiningInc_ESG_2023,40177000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-14bfbb82,Underground mining and beneficiation at Seabee Gold Operation,"Underground, concentrator",Free-miling,Au,1.2300799484693878,1.0,mining,32662104.64611915,Doré,concentrate_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,40513.333333333336,0.12903991169620735,mining,1233.2792613651015,Cu concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,69284.0,0.08249245877008354,mining,461.0166854652784,Zn concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-1.0,2023.0,Energy,Diesel,TJ,387.2,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,387200000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,32.97878714387755,0.7884676295337092,mining,9257304.242983041,Doré,concentrate_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,40513.333333333336,0.12903991169620735,mining,2433.4332533133716,Cu concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,69284.0,0.08249245877008354,mining,909.6506913622745,Zn concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-2.0,2023.0,Energy,Electricity consumption,TJ,764.0,,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,764000000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,32.97878714387755,0.7884676295337092,mining,18265961.884398356,Doré,concentrate_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,40513.333333333336,0.12903991169620735,mining,5.605814824386825,Cu concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,69284.0,0.08249245877008354,mining,2.0955303884785383,Zn concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-3.0,2023.0,Energy,Gasoline,TJ,1.76,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,1760000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Au,32.97878714387755,0.7884676295337092,mining,42078.65564992292,Doré,concentrate_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Cu,40513.333333333336,0.12903991169620735,mining,154.1599076706377,Cu concentrate,concentrate_economic
TECH-GRP-a13779f8-2023.0-4.0,2023.0,Energy,Propane,TJ,48.4,Share of primary energy source derived from the all group,,GRP-a13779f8,CMP-12afc634,HudbayMineralsInc_Hudbay-2023-Integrated-Annual-Report-Performance-Data,48400000.0,direct_unit,tj→MJ factor=1000000.0,MJ,False,GRP-a13779f8,Underground mining and beneficiation at Snow Lake,"Underground, concentrator",Free-miling,Zn,69284.0,0.08249245877008354,mining,57.6270856831598,Zn concentrate,concentrate_economic
