main_id,facility_group_id,substance_name,unit,value,site_id,activity_name,metal,mass_t,allocation_factor,value_normalized,functional_unit,normalization_key
ON-MAIN-1f126a43,,Ammonia (total),tonnes,0.636,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.08947364546193685,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Arsenic (and its compounds),kg,0.116,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.016319092568529363,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Carbon monoxide,tonnes,76.208,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,10.721081090193842,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Chromium (and its compounds),tonnes,0.00105,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001477159241116882,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Cobalt (and its compounds),kg,0.18,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.025322729847717974,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Copper (and its compounds),tonnes,0.00105,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001477159241116882,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Cyanides (ionic),tonnes,0.098,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.013786819583757565,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Lead (and its compounds),kg,0.29,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.040797731421323404,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Manganese (and its compounds),tonnes,0.012,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.001688181989847865,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Nitric acid,tonnes,0.105,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.01477159241116882,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,140.902,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,19.822351561128656,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Phosphorus (total),tonnes,0.001,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0001406818324873221,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,21.207,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,21.207,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Thallium (and its compounds),kg,0.008,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.0011254546598985769,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Total particulate matter,tonnes,21.207,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,2.98343962155864,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Vanadium (and its compounds),tonnes,0.00158,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.00022227729532996892,"Au, usable ore",metal_economic
ON-MAIN-1f126a43,,Zinc (and its compounds),tonnes,0.0008,ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa",Au,7.1082383725,1.0,0.00011254546598985768,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,Carbon monoxide,tonnes,3.03,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.1414577216293619,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,Carbon monoxide,tonnes,3.03,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.0018357254960284413,"Ag, usable ore",metal_economic
QC-MAIN-e7e6a960,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,9.03,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.42157202188552406,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,9.03,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.005470825488163968,"Ag, usable ore",metal_economic
QC-MAIN-e7e6a960,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1.73,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.08076628990719344,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1.73,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.0010481204977324104,"Ag, usable ore",metal_economic
QC-MAIN-e7e6a960,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.61,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.028478287192709825,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.61,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.0003695684992004452,"Ag, usable ore",metal_economic
QC-MAIN-e7e6a960,,Total particulate matter,tonnes,7.86,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.36694973333557246,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,Total particulate matter,tonnes,7.86,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.004761980989697541,"Ag, usable ore",metal_economic
QC-MAIN-e7e6a960,,Volatile Organic Compounds (Total),tonnes,0.5,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Au,21.29470024,0.9941583428153883,0.023342858354680186,"Au, usable ore",metal_economic
QC-MAIN-e7e6a960,,Volatile Organic Compounds (Total),tonnes,0.5,QC-MAIN-e7e6a960,"Au and Ag, Open-pit mining and beneficiation at Canadian Malartic",Ag,9.642085,0.005841657184611681,0.0003029249993446273,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Arsenic (and its compounds),kg,0.950969,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.08388220356158597,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Arsenic (and its compounds),kg,0.950969,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.0010885563401375254,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Cadmium (and its compounds),kg,0.203747,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.017971928978823135,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Cadmium (and its compounds),kg,0.203747,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.00023322536132513303,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Carbon monoxide,tonnes,434.002636,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,38.282107470608295,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Carbon monoxide,tonnes,434.002636,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.4967946600301362,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Chromium (and its compounds),tonnes,0.000219,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,1.931735164867344e-05,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Chromium (and its compounds),tonnes,0.000219,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,2.506851837337685e-07,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Cobalt (and its compounds),kg,0.002818,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.00024856756596329565,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Cobalt (and its compounds),kg,0.002818,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,3.2257116336153407e-06,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Copper (and its compounds),tonnes,0.000968,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,8.538445842883966e-05,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Copper (and its compounds),tonnes,0.000968,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,1.108051405727342e-06,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Dioxins and furans - total,g TEQ,0.001444,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.0001273710309620294,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Dioxins and furans - total,g TEQ,0.001444,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,1.6529196589569027e-06,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Hydrochloric acid,tonnes,2.18248,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.1925101992063781,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Hydrochloric acid,tonnes,2.18248,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.002498243834681621,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Lead (and its compounds),kg,1.624417,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.14328508864421532,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Lead (and its compounds),kg,1.624417,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.0018594396077865616,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Manganese (and its compounds),tonnes,0.000408,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,3.598849074273407e-05,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Manganese (and its compounds),tonnes,0.000408,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,4.6702993133962345e-07,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Nickel (and its compounds),tonnes,0.000184,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,1.6230103668291835e-05,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Nickel (and its compounds),tonnes,0.000184,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,2.1062134158453607e-07,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,1636.562586,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,144.35641538275965,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,1636.562586,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,1.873342431795531,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,26.086918,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,2.301050997425154,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,26.086918,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.029861204711770558,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,24.895701,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,2.1959772180695474,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,24.895701,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.028497641001671067,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Selenium (and its compounds),kg,0.884657,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.07803301533086984,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Selenium (and its compounds),kg,0.884657,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.0010126502401203855,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Thallium (and its compounds),kg,0.002537,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.00022378137503508908,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Thallium (and its compounds),kg,0.002537,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,2.9040562152172177e-06,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Total particulate matter,tonnes,32.814761,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,2.8944944178272816,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Total particulate matter,tonnes,32.814761,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.03756244013910822,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Vanadium (and its compounds),tonnes,5e-06,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,4.4103542576879994e-07,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Vanadium (and its compounds),tonnes,5e-06,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,5.723406021318916e-09,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Volatile Organic Compounds (Total),tonnes,41.799029,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,3.686970510347483,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Volatile Organic Compounds (Total),tonnes,41.799029,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,0.04784656285277679,"Ag, usable ore",metal_economic
NU-MAIN-8b0264c9,,Zinc (and its compounds),tonnes,0.00608,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Au,11.3260595934999,0.9990387030204059,0.0005362990777348607,"Au, usable ore",metal_economic
NU-MAIN-8b0264c9,,Zinc (and its compounds),tonnes,0.00608,NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine",Ag,0.8397945,0.0009612969795941015,6.959661721923801e-06,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,0.08432466873039189,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,0.0010942983002237327,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Arsenic (and its compounds),kg,0.37,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,4.1993952300433315e-06,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,2.2790451008214025e-07,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,2.9575629735776555e-09,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Chromium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,1.1349716837954951e-11,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,2.734854120985683e-05,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,3.549075568293187e-07,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Cobalt (and its compounds),kg,0.00012,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,1.3619660205545943e-09,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,6.837135302464208e-07,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,8.872688920732967e-09,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Copper (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,3.404915051386486e-11,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,2.1331862143688327,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,0.027682789432686854,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Lead (and its compounds),kg,9.36,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,0.00010623334960325833,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,6.837135302464208e-07,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,8.872688920732967e-09,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Manganese (and its compounds),tonnes,3e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,3.404915051386486e-11,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,2.2790451008214025e-07,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,2.9575629735776555e-09,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Nickel (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,1.1349716837954951e-11,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,0.004330185691560665,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,5.619369649797545e-05,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Total particulate matter,tonnes,0.019,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,2.1564461992114406e-07,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,2.2790451008214025e-07,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,2.9575629735776555e-09,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Vanadium (and its compounds),tonnes,1e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,1.1349716837954951e-11,"Zn, usable ore",metal_economic
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Au,4.38505127595036,0.9993729627305309,1.3674270604928416e-06,"Au, usable ore",metal_economic
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Ag,0.062207,0.00018398111989734523,1.7745377841465935e-08,"Ag, usable ore",metal_economic
QC-MAIN-c0660aec,,Zinc (and its compounds),tonnes,6e-06,QC-MAIN-c0660aec,"Au and Ag and Zn, Underground mining and beneficiation at Goldex",Zn,39.036758,0.0004430561495717726,6.809830102772972e-11,"Zn, usable ore",metal_economic
ON-MAIN-687b8c8d,,Ammonia (total),tonnes,0.483,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,0.1181795967257058,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Antimony (and its compounds),tonnes,7e-06,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,1.2158566078467396e-06,"Au, usable ore",metal_economic
ON-MAIN-687b8c8d,,Arsenic (and its compounds),kg,1.8225,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,0.4459261180799148,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Arsenic (and its compounds),kg,0.032638,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.005669018280985983,"Au, usable ore",metal_economic
ON-MAIN-687b8c8d,,Cadmium (and its compounds),kg,0.0138,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,0.003376559906448737,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Cadmium (and its compounds),kg,0.106318,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.01846677754757852,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Carbon disulphide,tonnes,30.228766,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,5.250549269736122,"Au, usable ore",metal_economic
ON-MAIN-687b8c8d,,Carbon monoxide,tonnes,96.4102,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,23.589479412514788,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Carbon monoxide,tonnes,214.673254,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,37.287413486265926,"Au, usable ore",metal_economic
ON-MAIN-687b8c8d,,Chromium (and its compounds),tonnes,0.002,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,0.0004893565081809764,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Chromium (and its compounds),tonnes,0.000909,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.00015788766521895517,"Au, usable ore",metal_economic
ON-MAIN-687b8c8d,,Cobalt (and its compounds),kg,0.3701,ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island",Au,4.0869999,1.0,0.09055542183888968,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Cobalt (and its compounds),kg,0.096206,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,0.016710385830643347,"Au, usable ore",metal_economic
